filename,text
6387f4bcdf5c22093c240bf6_q1_c1_1671737558_04724941-aa2d-4dbe-b0c8-54812259404f,"I was one of my greatest strengths would be my curiosity. It can in a way, be a weakness. But I try to make it be a strength because I'm very curious. I like to know how what I am doing fits into the big scheme of things. How my little Cog fits into the big mechanism to make the whole system work. Once I understand my place nine times out of ten, I can better before my Job, because I understand the importance and where it fits, what needs to be in the job, how it needs to be done, how it will be done. Be done the best that it can be, is my curiosity sometimes my curiosity can go a little too far and I might get off track, but I have developed several little things to keep myself on track, when in when working with When faced with a task, you need to be able to keep focused. And I do have a good focus. And though my curiosity, can be a little too much. Sometimes go a little too far, I'm able to bring it back so that the task gets done completely done well and on time as it should be done, if not ahead of time,"
6387f4bcdf5c22093c240bf6_q2_c1_1671737622_04724941-aa2d-4dbe-b0c8-54812259404f,"I believe my best friend would describe me as funny smart willingness to be wrong learning. I like to learn from my mistakes. I'm really curious, I'm loyal, I'm honest, and I keep my word. I have good Integrity. I'm very helpful, I'm compassionate, I can be a bit, you know, I can have an opinion. Pinion about things, a strong opinion, but I'm willing to listen to the other side because when I'm wrong, I learned something. So, I think, my friends would describe me as being open to change. Good, personal Integrity, funny smart and a good friend to have."
6387f4bcdf5c22093c240bf6_q3_c1_1671737839_04724941-aa2d-4dbe-b0c8-54812259404f,"I behaved when I was a cocktail waitress, I wanted to, of course, maximize my tips and move forward in the job. However, you know, how do you set yourself apart? I was just as attractive as all the other girls there, so that wasn't going to set me apart, I was going to have to use what was that, my disposal, and one of the great things that that particular time in my life with my memory. So I set myself apart by By being able to take orders with no matter how large cocktail will remind you not rest, not food orders, I don't do that. Don't have the patience. I could take orders without writing anything down, no matter how specific, no matter how large the order was, and I could deliver them to the correct person I could deliver. Drinks, while dancing on the dance floor could make change pay for it. No problem. And I didn't have to write a thing down and I can deliver your drink correctly to you. So that's how I set myself. Self apart by using my abilities and I think that growing up and you know growing up the way I did grow up in stressful situations for most of my childhood, you have to think on your feet, you have to think what's available to me and how can I use it to my advantage? So I don't get hurt anymore, whatever. And that's what I apply. Now today."
6387f4bcdf5c22093c240bf6_q4_c1_1671737909_04724941-aa2d-4dbe-b0c8-54812259404f,"I usually behave when I enter a new team or meet a new group of people, openly, kindly, I like to think of myself as a kind person, but I am an extrovert. I like to be with people, I like to talk to people, I like to be social. So, I am that way. I am, as I present myself as being open and nice and it's because I am social person. And I'm, I am an extrovert, but I do like to that, I am this way because human Action, and friendships. And being social is very important to me. That's why I believe I'm an extrovert and that's why I believe I had behave friendly and nice because I'm an extrovert."
6387f4bcdf5c22093c240bf6_q5_c1_1671737978_04724941-aa2d-4dbe-b0c8-54812259404f,"Situations in which people annoyed me in the business world. All kinds of people come together for one goal to to do a particular project and not everybody in the real world. Not everybody gets along. So how do you handle it when you're under a time crunch? And people started knowing you and you know, you've been there for a while, you've got to get it done. So you learn to put that aside, you learn to act professional, you learn to set your personal stuff, all by aside because your goal is to do X, Y and Z. And when you work as a team you learn how to temper those reactions. I think it's just comes down to professionalism."
6387f4bcdf5c22093c240bf6_q6_c1_1671738037_04724941-aa2d-4dbe-b0c8-54812259404f,"I will be honest. My workspace generally is appears rather disorganized to other people, to me, it is perfectly organized and I understand where everything is. There are several studies out there that show that people have exceptional intelligence, think more creatively when there is chaos around them. Because chaos encourages chaos, which is different lines of thinking which makes four UniQue Ideas, so it's pretty Typical of me to have a messy, what other people would describe as a messy or disorganized desk. Whereas to me, you know, it makes perfect sense and it helps me get my job done job, done. Well and right the first time. So I'm just organized."
6388fabfdce4b259e37e9495_q1_c1_1672883284_0054e7f8-95ea-43d6-a265-e2c264ccee3d,"Stop. Sorry about that. Some of my greatest strengths would be that. I am a very loyal employee. Have long long tenure at all of my previous places of employment. I've always done outstanding work and have received many commendations and just,"
6388fabfdce4b259e37e9495_q2_c1_1672883377_0054e7f8-95ea-43d6-a265-e2c264ccee3d,"My best friend would describe me as being trustworthy and dependable, reliable loyal, loyal friend always there when when someone needs me and that's whether it's a best friend or anybody in need. So I think I would receive pretty good marks from my best friend."
6388fabfdce4b259e37e9495_q3_c1_1672883589_0054e7f8-95ea-43d6-a265-e2c264ccee3d,"I tend to be a person that likes to take control that likes to be in charge and does everything within my power to make a situation, right? Or make a professional decision that will benefit not just myself but my co-workers or the company I work for so I tend to take a strong approach. Ouch, when it comes to having to make personal decisions and usually I'm kind of sometimes seen as a kind of a pit bull when it comes to something that I feel strongly about or a situation where a difficult decision needs to be made, I'm not intimidated or scared to to do what needs to be done."
6388fabfdce4b259e37e9495_q4_c1_1672883704_0054e7f8-95ea-43d6-a265-e2c264ccee3d,"Screen. Went black. I tend to like to work alone. So when I'm in a situation where I'm joining a new team of people, I can be a team player, I can be a good team player, but I'm also going to want to be the leader in the person in charge with with the team. So, but if I'm not, I can accept that and I can, I can be a team player. I'll get to know everyone on my team. I usually judge. Lengthen, weaknesses immediately, and if I'm going to get along with someone or not, get along with someone, I usual know that in the first five minutes of meeting them. So, in this situation, again, like I said, I prefer working alone, but if I have to work with a team, I think I can do that. Well,"
6388fabfdce4b259e37e9495_q5_c1_1672883803_0054e7f8-95ea-43d6-a265-e2c264ccee3d,"It doesn't take much to annoy me. I can't tolerate people who are who act, stupid or lazy or are not doing their share in an office setting, not doing their part and and have no incentive to, to do better to advance, or to educate themselves or Do you know go above and beyond? So I have very little patience for people like that and they do strongly annoy me. So I there have been a number of situations like that in my workplace and my previous work places, so doesn't make it. They don't make it fun fun to work. They're fun to be around. And if I were the manager, they'd be fired"
6388fabfdce4b259e37e9495_q6_c1_1672883895_0054e7f8-95ea-43d6-a265-e2c264ccee3d,"I cannot work in a place that is not organized. Well it just is not going to happen, we would just stop everything and and organize the office organized, a task organized, to files, whatever it's going to take, I cannot work around clutter. I cannot work around total disorganization whether it's a person or the place or, you know, something as simple as a file cabinet. I just it's not going to happen. It has to be organized or I can't work there. I can't do well, it, no, it has to be a very well-organized office. And, and, and yeah, has to be organized."
6388fe254da991e17e7535ed_q1_c1_1671733156_16c7ac47-3cca-4b98-8635-223bbc9b5670,"Hi, my greatest strengths as an employee would be that. Hi Josh. My greatest strength as an employee would be that I'm reliable. I believe it's important to be at work on time and to provide quality work while I'm there. My greatest weakness would be that I have been out of the workforce for a long time. I have been a stay at home mom for many years and And now that my children are grown and have left the nest as they say, I would like to return to over Force. Thank you."
6388fe254da991e17e7535ed_q2_c1_1671733215_16c7ac47-3cca-4b98-8635-223bbc9b5670,"My best friend would describe me as somebody who is outgoing and fun to be with, and is always there for her and talented. And Reliable. I also think they would see me as very reliable because I have been friends with them for a long time. So they know me very well."
6388fe254da991e17e7535ed_q3_c1_1671733304_16c7ac47-3cca-4b98-8635-223bbc9b5670,"I think that is very difficult to make decisions. If it's just based on how much money I personally am going to make off of it or if it would affect my status. Because I do believe in working as a team. And I also believe that work should be more fair. The people who are more educated higher educated, certainly should make more money. But if I if it's a situation where it's just going to be about me making more money, then I would make sure that my priorities are correct and I'm not making bad decisions based on the fact that it's just me making the money. I want to make ethical honest decisions."
6388fe254da991e17e7535ed_q4_c1_1671733371_16c7ac47-3cca-4b98-8635-223bbc9b5670,"When I enter a new team, I'm going to be quiet and shy and really listening to everybody else, trying to concentrate on the situation and no educate myself as to what task to do, what jobs to do. And I also think that That. I would ask a lot of questions, so I am exactly sure of what's going on, what's Happening. And what I'm supposed to do, what part of the role I'm supposed to take? I believe that ayat that way because I don't want to make a fool of myself and I just want to be know that I'm doing the best job for for the company that I work for."
6388fe254da991e17e7535ed_q5_c1_1671733439_16c7ac47-3cca-4b98-8635-223bbc9b5670,"If I'm in a situation where somebody is annoying me, I tried to talk through it with them try to see their perspective as to what's going on. Why are they annoying me m? Is it something they dislike about me personally? Or is it the situation? Or are they having a bad day? You know, because maybe they're having a really horrible day And I'm getting annoyed by them. And so I feel that I need to, you know, treat them a little bit differently so that we can accomplish the goals and work together."
6388fe254da991e17e7535ed_q6_c1_1671733505_16c7ac47-3cca-4b98-8635-223bbc9b5670,"My workplace. I tried to keep it relatively clean and organized, so that when people walk by my desk, they won't see a mess and they won't scatter things or get into things. I try to put everything away. It is typical for me to work that way. I tend to be very organized person in that situation now If I know that nobody is, you know, say my office is behind a locked her door. I tend to be kind of messy or not have to clean my desktop after the end of the day because I know nobody is going to be touching it and it'll all be there when I get back to work."
6389301d2575b8e4c1e7cc5c_q1_c1_1671660588_82c04490-a040-487f-82f4-963167b3c6bb,"Okay, what would you consider among your greatest strengths and weaknesses as an employee? Well, I like to help people. You know, when a customer needs help or client, I come over to them. I ask them what they need, how can I help them? And I don't stop helping them until they are satisfied until they got the answers that they are looking for. But but on the other half of that is my weakness because I'm still focused one that particular client that particular customer. I will not stop until they're satisfied. However, there may be other people waiting and other people are standing there. Like, when she going to come to me, I need help. I could see that they're short-staffed. Here. But come on lady, hurry it up. So, that's my one big weakness. I need to allot more time to each and every customer and not just be. So laser focused on that one, customer for a and an expanded period of time. So that's my strength and weakness all at the same time."
6389301d2575b8e4c1e7cc5c_q2_c1_1671660797_82c04490-a040-487f-82f4-963167b3c6bb,"Okay, um, my best friend has described me as someone who is very caring, very giving, very generous, I give so much of my time to her. I think it's because she always has a lot of problems and I don't, I'm a happy-go-lucky person. I take life as it comes. What's that saying? When life gives you lemons, make lemonade? And generally, I tend to do that. I'm basically a very happy person anyway. She always says, to me, when I grow up, I want to be like you II don't I don't see myself as others. See me because she's not the only person that has told me that I give of my time. I give apparently Sage advice. I honestly don't know that. I'm doing it. I mean, I treat others as I would like to be treated but Sometimes you know, I don't always get back, scuse me I don't always get back what I give, but I still give it 110% if I can. That's that's basically all I can say. So apparently, I must be doing something right? Because she's not the only one that tells me that and I do mine. I love doing what I do when I do it."
6389301d2575b8e4c1e7cc5c_q3_c1_1671661069_82c04490-a040-487f-82f4-963167b3c6bb,"Okay, please tell some more goodness gracious. Where is the Hold on one second. Okay, okay. So Professional decisions that could affect status my status. Well, I have had an opportunity to lead home, leave my area, and I thought about it and I decided to do it. I was going to go to a completely different state about four states away. Take that job. Unfortunately, I couldn't, I Got sick. However, it was my, I don't know. It was how I handled myself with clients that the corporate office decided that they wanted me in their corporate office and not just at the branch office where I had worked for years. They wanted me to come to the head office to work with their customers, with their clients, I have the personality, they were looking for I wasn't just about a paycheck and just checking boxes and just doing my job and getting out of there and doing my nine-to-five know. I actually cared about the clients and so that was one thing that made me feel very good about myself that I know how to handle myself with clients. I know what I'm doing, I know what I'm talking about and that they actually requested me so that I could do that. That they thought that I would be a I don't want to say a ray of sunshine, but I do want to say that they thought that my personality could give them a little boost at the headquarters and that I was wasting my time and my abilities at the branch where I had honed my craft and learned. How to To become a better worker. So, yeah. Basically that's it.Okay, did it start already, I'll be doing that."
6389301d2575b8e4c1e7cc5c_q4_c1_1671661227_82c04490-a040-487f-82f4-963167b3c6bb,"When I joined a new team of people, I just basically fit right in. I mean, I had the most senior person trained me. I listened intently to what they have to say. I asked the appropriate questions. I even asked to pitch right in to see how well I would do with certain. Certain clients. If I first of all I listened like on a headset to what they were saying at the time. And I also took copious notes just to make sure that I understood and I ask the appropriate questions and then I asked before they even said oh you're going to take the next call or you're going to talk with the next client. I asked ahead of time. I make sure that I jumped right in and said, hey Can I do this? Can I, can I take the next client if you can, you know, tell me if I'm doing something wrong, you'll have to take over or something, but I really want to do the Hands-On learning because that's how you learn. You don't learn. Very well, why should say you don't learn as well until you do the Hands-On learning. That's always been my experience and I loved doing that sort of thing. So I am so glad that I felt like I took the Rings and did my own thing. That's what made it a lot better when, when I start a new job,"
6389301d2575b8e4c1e7cc5c_q5_c1_1671661365_82c04490-a040-487f-82f4-963167b3c6bb,"Okay. The situation where someone annoyed me now, I don't know if you mean, When someone annoyed me at work, which was, I can think of a particular incident of when a supervisor a newly made supervisor annoyed me and of course I just, you know, I had to be very diplomatic about it and I couldn't really tell her what I was feeling because she is now my boss, she is no longer one of us but, you know, I made my point, I made my objection. Ins and I did it in a very diplomatic type way. Well, here's what I feel and here's what I heard, here's what I heard you say. And here is my response to that. And you know is there some type of a the conclusion that we can come to or an agreement? Or are we going to have to agree to disagree? Or am I going to have to do it this certain way? Till I find that the way that I want to do, it works for me. I will do it your way, but I can tell you, I've been doing it a certain way and it's always worked. I had to be very diplomatic about it. So yeah, this person thought they knew best simply because they simply became a supervisor and They were just trying to usurp their Authority because this is their brand new title now. So this is what they're going to have to do and they're going to let you know it but you know we logged heads a few times but we came to an understanding so there you go."
6389301d2575b8e4c1e7cc5c_q6_c1_1671661479_82c04490-a040-487f-82f4-963167b3c6bb,"My workspace has always been pretty much very very much organized except for when there were periods at work where they're heavier periods at work, where we were getting more paperwork more applications coming in that we had to process and there is a period of time where that happens during a certain period of time of the year. So, so when that happens, I just had to organize it better and work a little faster but sometimes you can't because There are files that are yay, thick and you have to take the time to go through that, but basically, I kept my place pretty neat. I made sure I organized by category by an alphabetized that helped a lot. That way I can just reach into a pile. Get my hands on certain things. I know what pie It's going to be an, I know what category it's going to be in. I can reach it, very easily. I don't have things all over my desk, like some people, but I knew exactly what I was doing when I was doing it and how to do it."
638d3556e70c7bf15705e35b_q1_c1_1672706572_7a99a125-ddbc-4fec-9171-95657163dc14,"I consider my greatest strength of being able to work as a team player. I listen to others. I gather strength from from their advice, from their strengths. I learn how to move together as a team, generally speaking. I'm You know, I've learned that working together with others is preferable than then trying to stand out. I think another one of my strengths is that I am very Analytical in my approach to solving a problem. And I also tried to set schedule so that I can make sure that I reach, you know, each each goal within the timeframe. So these are generally the strengths that I think that I bring to the table."
638d3556e70c7bf15705e35b_q2_c1_1672706674_7a99a125-ddbc-4fec-9171-95657163dc14,"My best friend would probably say that. I was a very calm laid-back person. I can't ever recall having an argument with my best friend. Even though we've been through times where we've both been stressed out, I like to I like to have a good relationship with others. Yes, especially people that I know that I'm going to be spending a lot of time with. So I'm very stressed adverse, you know, I don't I don't bring drama or or try to create drama. I think it's a better environment when people are relaxed and comfortable in their work. And that allows allows people to fulfill their potential and participate in a way that, you know, no one is felt feels that they're being dominated or inhibited, you know, no one feels inhibited in the in the group or the, you know, the work environment."
638d3556e70c7bf15705e35b_q3_c1_1672706792_7a99a125-ddbc-4fec-9171-95657163dc14,"well, in a situation where you have to make a professional decision, you don't really think about your status. You don't really think about the potential monetary gain that you're going to receive. If you're if you are truly a professional, I mean, does a doctor, think about a libel lawsuit when he's performing an operation know he focuses on the patient and trying to achieve the goal of the operation and Pretty much. That's the same as any professional. If you are truly a professional, you're going to try to achieve the best outcome, you know, for the job that you're doing. And, you know, let the results speak for themselves. So you're not trying to modify your behavior based on the outcome, you're trying to get the outcome and then let the chips fall where they may or, you know, let go Let your supervisor see that you are giving it your all and that's that will speak for itself."
638d3556e70c7bf15705e35b_q4_c1_1672706866_7a99a125-ddbc-4fec-9171-95657163dc14,"So whenever I start with a new team, I like to observe, I like to listen, I like to see how the team operates, and every team has its own Dynamics, every team player has its own personality and you know the key word is team, you know, a team. Is not a group of individuals. It's a group of professionals who are working together for a common cause. So when you have that situation, everyone is a team member and they're contributing towards a common cause and that's why I like to typically listen so that I could find where I can contribute and where I can best support the team effort."
638d3556e70c7bf15705e35b_q5_c1_1672706981_7a99a125-ddbc-4fec-9171-95657163dc14,"well, in in a situation where someone at annoyed me, most likely that's a situation where someone tries to assert their Authority in a way that doesn't really it's not suitable for, you know, for progress, It's not suitable for the team so I would I would really try to focus on getting them back on track as to understanding that if you truly want to be a part of the team. And if you truly value me as being part of the team, then you need to modify your your approach your behavior, you know, your tone and, you know, communicate in a way that we are co-workers not You know, you know, you're not looking down and expecting me to be subordinate. So that's that's Typically how I get annoyed when someone is truly not being a team member or player there, they're trying to be an artificial team leader when they should be a cool participant."
638d3556e70c7bf15705e35b_q6_c1_1672707122_7a99a125-ddbc-4fec-9171-95657163dc14,"It is not typical for my workplace to be unorganized. I cannot begin to do any task or job until its first an orderly environment and everything. Not not to the point where you know it's an obsession but You know, with without without external order then you really can't internally process the step by step methodology that you're going to use in order to tackle the day's work on the the task at hand. So organization, you know, physical organization of the workspace is very important knowing your you do. job, and your duty, you know, for that particular task in the in the realm of the, you know, the calendar is very important, you know, we have to have a good understanding and a good, you know, a reputable Rapport between our supervisors knowing, you know, what's expected of us when is expected of us, you know, a deadline is something that is outline prior to it being a deadline you know otherwise it's a very unorganized haphazard way of You know, doing doing a job or, you know, organizing an organization. So yes, it is very important that the work space is organized physically. And Task wise."
638f9e7c0efdd9badb8b0353_q1_c1_1671661001_bc7ba61a-5e78-4c21-aa2a-0a024273dfb9,"Typically, I am thought of as someone who can do a lot of different tasks. So in my current company, they call me a Swiss army knife which means that I can any project that needs to be done. I can generally get it done until they can hire someone who's actually specifically hired for that task. As far as weaknesses I would say taking things too. Personally is probably my biggest weakness in the workplace criticism one delivered incorrectly can kind of be devastating to me."
638f9e7c0efdd9badb8b0353_q2_c1_1671661059_bc7ba61a-5e78-4c21-aa2a-0a024273dfb9,"My best friend would describe me as someone who is very outgoing and personable we've worked together in the past and she thinks that I get along with people really well. And that's probably one of my greatest strengths is just being very sociable and very friendly. She would also say, you know that I'm smart but I think she's biased. Itself."
638f9e7c0efdd9badb8b0353_q3_c1_1671661126_bc7ba61a-5e78-4c21-aa2a-0a024273dfb9,"Generally, when I'm offered an opportunity to make a decision that will affect my position or how much money I make. I Behave in a very positive way. I definitely those are things that I definitely want to do. Always that's the goal is to move forward. So I usually I'll take those things. Very seriously and commit myself to getting getting them done."
638f9e7c0efdd9badb8b0353_q4_c1_1671661203_bc7ba61a-5e78-4c21-aa2a-0a024273dfb9,"When I enter a new team, I tend to be very friendly and but also very quiet. So I do like to have a look around and see how other people interact. So I won't be quite as outgoing as I normally would be just until I get a feel for how the group works together. What types of personalities I'm presented with. And then generally I tend to Warm up a little overtime. So at first, I'll be a little quiet, but again until I get the lay of the land, but you could certainly can't let me to be positive."
638f9e7c0efdd9badb8b0353_q5_c1_1671661262_bc7ba61a-5e78-4c21-aa2a-0a024273dfb9,"When I'm in the work place. And someone annoys me, I generally try to limit my interaction with that particular person. And then almost always, I will discuss it outside of work with a friend or family member who I trust to give me feedback. And to let me know if there was something I could do to change that interaction or at least just to get get the situation off my chest."
638f9e7c0efdd9badb8b0353_q6_c1_1671661333_bc7ba61a-5e78-4c21-aa2a-0a024273dfb9,"So I learned about the value of a, an organized workspace when I worked for the bank, I don't always have an organized work space because I tend to be a little creative and with my categorization of stuff. And so sometimes end up with piles, but when I worked at the bank, I it just made everything that we had to do so much easier to To keep everything organized. So I definitely learned a valuable lesson there in terms of keeping your workspace organized and how that will contribute going forward to other tasks that need to be done as well."
6390a0e1aa5654301da0c865_q1_c1_1672150922_1c1eea47-4a35-4157-8ad5-5c4f82ad8df8,"Generally, I have a very outgoing energetic person. Typically, I'm very detail-oriented. I like to stay on task to the job is finished."
6390a0e1aa5654301da0c865_q2_c1_1672151030_1c1eea47-4a35-4157-8ad5-5c4f82ad8df8,"My best friend would say that I am the life of the party. I have a very good sense of humor and I try to make the best of every situation. I don't think you should take. Lots of serious in general. And I think that you have to have fun each day. And generally, I'm very spontaneous."
6390a0e1aa5654301da0c865_q3_c1_1672151134_1c1eea47-4a35-4157-8ad5-5c4f82ad8df8,"Well at my last job, I had to be what's known to some as a whistleblower because my manager wasn't doing her job. So I took it upon myself to call the district manager and tell him that she wasn't doing her job. therefore, as I replaced her and I got a raise"
6390a0e1aa5654301da0c865_q4_c1_1672151209_1c1eea47-4a35-4157-8ad5-5c4f82ad8df8,"Well, in general, when I meet new people, I just I tend to be myself. I'm very friendly. I'll try to get along with everyone, I try to be a team player no matter what the situation is. I think that is because that's how I was raised. You make the best of each day."
6390a0e1aa5654301da0c865_q5_c1_1672151277_1c1eea47-4a35-4157-8ad5-5c4f82ad8df8,"Moon day at work. I had a lady come in. That was very unpleasant, very rude, and was complaining about everything. She started out complaining about the milk or milk have gone up in price, like 20 cents she made the biggest deal out of 20 cents and even made a new employee cry because she was so mean and rude."
6390a0e1aa5654301da0c865_q6_c1_1672151355_1c1eea47-4a35-4157-8ad5-5c4f82ad8df8,"First of all, I cannot stand it when my workspace are not organized. I like everything neat and tidy and everything in its place. It affects my work performance. Don't like clutter. That's just how I was raised. I like to have everything organized and everything has a place. Period."
63926f15456eea88b2469f91_q1_c1_1673076458_2eef725c-2f9d-4f24-a8c8-abe621c53c9c,"In general, I think very carefully to most people. I am. Incredibly honest. And I would say this is a strength and a weakness to a fault and Say that because I I'd rather be honest with myself and with my employer it's easier to make mistakes in. Bring them to my employer right away, it allows me to learn things and learn my mistakes quicker and it also brings things to my employers attention quicker and it allows us both to find a result or an answer or or the next move forward. So you know, it's It's easier to. well, I don't think it's easier to be honest in this dishonest, but for me, I like being honest. Sometimes it can show weakness."
63926f15456eea88b2469f91_q2_c1_1673076617_2eef725c-2f9d-4f24-a8c8-abe621c53c9c,"I think my best friend might describe me as caring. I do. I value how other people feel and I think a lot of people respond to that and In a business sense. This could be good and bad of you guys. Good and bad, I do care how other people think. Of me. And For the most part that is viewed. As - in a business sense. I try not to bring it to work with me and That doesn't always work, especially with your in a managerial position you want people to relate to and mmm. You want them to want to relate to you as well? My friend would describe me as a caring person."
63926f15456eea88b2469f91_q3_c1_1673076834_2eef725c-2f9d-4f24-a8c8-abe621c53c9c,"okay, I been very honest, with a lot of companies that been with, and, for example, I was put in a position where we were expected to allocate so much time, too. how much work we do on very specific things that we do and so, it's it you, when you're expected to do everything in Say in. Eight-hour workday. but there's more jobs coming forward, that require your attention in a time and you're expected to oversee what or train and Overlook what other Jobs are getting John and your department. and, I've made professional decisions to be more honest about how much work can actually get done. Rather than just stating. Just putting out the numbers and saying, everything is getting done. And I think being more honest about the amount of time that we need, in the department versus How honest I was has made. Has definitely made an effect on how much money I think."
63926f15456eea88b2469f91_q4_c1_1673076946_2eef725c-2f9d-4f24-a8c8-abe621c53c9c,"I'm absolutely enthusiastic and I like to have fun learning so it's hard not to be enthusiastic in situations when I'm joining in a team. Especially when it's a new work or just new team. It was just a lot of new for me. You get to learn new personalities. I'm in a position where I get to. Know what they know and or learn what to know. And I go to a lot of new positions in situations where I like to position myself in a place where there are things and people who know things that I don't know, and it allows people who could learn more and it's, it makes things more exciting. So, generally get excited and, and I'm quite happy in those situations."
63926f15456eea88b2469f91_q5_c1_1673077025_2eef725c-2f9d-4f24-a8c8-abe621c53c9c,"When I'm annoyed. A lot of times people annoying, I think that goes for most people. The way I react is probably a bit surprised. I think the rankles my voice had show when I'm annoyed, definitely raise my eyebrows, but I usually have common quiet. Probably because I expect something different. and, Common quiet because I expect things to change, like almost right away when I'm annoyed."
63926f15456eea88b2469f91_q6_c1_1673077144_2eef725c-2f9d-4f24-a8c8-abe621c53c9c,"How typical it is of made to not have a workplace. That is what very organized. not typical if If? Everyone is. Not under too much pressure. If there is a realistic amount of work for everyone to do within the amount of time that they're expected to work. I said the last time, my work and workplace, I become unorganized, was when I was Expected to do. Probably two to three. Times the amount of work in an 8 hour day.On any other day, what let's say attend our gay. But I'm expected to pick up amount of work for two, three sometimes four people."
63936bad01efa1e55f6e149d_q1_c1_1672093111_bfa2af26-e1d6-47e3-8a40-fb4520ca78c4,"I suppose one of my greatest strengths is that I have a loyalty to my company and a willingness to always be busy. I'm always on the go always wanting to set an example for my employees wanting to be a leader, not just a boss, some that sometimes that becomes a weakness in that my Employees think of me more, as a friend and stead of a boss because I want to create a sense of family within my team, I want them to be able to come to me with their issues. I want my my crew to think of me as someone that they can come too. And so that's that's that's where I really, really want to shine. That's what I want my people to. That's where I want my people to be. To be happiest. That I want my crew to be happy with their employment because I know that happy workers make for good workers and they're easier to train, they're easier to work with the turnover is not as great. So creating that environment, where my workers can be happy in their jobs is probably my greatest strength and, and definitely a little bit of a weakness as well."
63936bad01efa1e55f6e149d_q2_c1_1672093260_bfa2af26-e1d6-47e3-8a40-fb4520ca78c4,"She would describe me as a total Airhead. Kind of crazy. A loner, but willing to go out of my way to help anybody spontaneous. She she would consider me a great helper someone who is always willing to help her out. Anytime I am a through sick and sin, kind of friend. She would describe me a stubborn sometimes. Someone who is determined willing to do what it takes to get things done? Someone who will stand by you, no matter what. I will always have your back. she would definitely describe me as, as a As a good friend, she and I have been close. For since the day, she was born because my best friend is, is my daughter and I love her so much. We have a great person. We have a great relationship, considering we couldn't stand each other earlier. It's, it's great now and I'm very happy that we're together now and happy friends."
63936bad01efa1e55f6e149d_q3_c1_1672093480_bfa2af26-e1d6-47e3-8a40-fb4520ca78c4,"Well, this is kind of tough. A situation that made where I made a professional decision that would affect my status or how much money I made. Something that sticks out I used to run convenience stores out on the east coast and we had a blizzard one year out in Baltimore and my little store. I ended up staying in a hotel and getting driven back and forth to work by the police so that I could keep my little store open. It was the only store in the suburb that that the store was in that, that was open. So, We were the only ones servicing all the police officers. The fire trucks, the electric companies that were out the plow drivers. Anyone that was out in this storm. We were the only ones there available for him to feed them because we had a full Deli, and we serve fried chicken and, and of course, coffee hot chocolate. All that other goodies, anything convenience store would have and, So it was my professional decision to keep the store open one. It was my decision to Overstock my freezer and my refrigerator with chicken far more than my manage. Then my supervisor thought was proper, he was very concerned that I was going to have a lot of spoilage and I didn't I did not have any spoilers. Voyage because we sold it all. And I ended up making a whole lot of money in bonus because I did stay open. And because I did sell all that chicken and sold all that coffee. And on top of it, the service that was supposed to plow my drive, my parking lot, they never showed up. So one of the locals that did plowing came through to get coffee and I made a deal with him that he could have as much coffee as he wanted. If he just plowed my lat So, yeah, made money. It was great."
63936bad01efa1e55f6e149d_q4_c1_1672093608_bfa2af26-e1d6-47e3-8a40-fb4520ca78c4,"I joined a new team of people. I Tend to start very slowly. I want to get to know who the team is. I want to know the Dynamics of who I'm working with. I don't want to come in and shake things up, especially if it's an established team. I really want to know who the people are, but I'm working with and see where I'm going to fit in all of that. I, I tend to take a leadership role automatically, it's just my personality and that can be off-putting to a lot of people especially to an established team. So it's in my best interest to kind of lay low and observe and see what's going on in the team and what I can offer and how I can offer that to them. It's just it, it's better for the team as a whole, if I don't just go roaring in."
63936bad01efa1e55f6e149d_q5_c1_1672093703_bfa2af26-e1d6-47e3-8a40-fb4520ca78c4,"Someone annoys me in a work situation, I try to be as pleasant as possible. I believe in killing people with kindness because I've worked retail, most of my life. So that's the way that you have to deal with people, otherwise, you risk losing customers and you don't want to lose a customer base, you know, I was always taught that when you please a customer, you please a customer. And when you This, please the customer that customers tells 10 other people, and you've lost that business. So when someone annoys me at work, I just try to be as kind as I can. Now, if to coworker, I'll take him to the side and we have to work it out because I can't work with someone and I'm annoyed with that. Just doesn't work at all. So we'll have to work through it."
63936bad01efa1e55f6e149d_q6_c1_1672093800_bfa2af26-e1d6-47e3-8a40-fb4520ca78c4,"Every new job I've taken, has been very disorganized. Every time I've becoming a manager of a new store. I've had to come in and take the office apartment and take the office apart and then we organize it. I think that goes to just wanting to know where things are in my own place, my own space, so It's very typical of me to think that a place is very disorganized. Even though, for the last manager, it might not have been for me. It is because it just it needs to work for me. It needs those those places of organization and where things go has to work for me and everybody's different, everybody's got their own places to put things and it just that's that's all there is to it. That's how it works."
6394e83b4be197877056c3bd_q1_c1_1672164850_3216c580-dbe1-40cb-860c-c32b6d3dc364,"I would consider one of my greatest strengths is that I learned quickly. I work easily with people and I love Tech anything, any new programs that different companies might offer or things like that. I typically are am able to learn very quickly and then also teach others how to use them as well. My weaknesses are sometimes I prefer to work more alone. I like to figure things out and it takes me a minute to process sometimes and if I can just spend a few minutes alone, especially with learning something new or technology, I can usually figure it out. I do tend to ask a lot of questions in the beginning. Once I have it in my head that I understand exactly what I'm doing, then I am pretty self-sufficient. I typically don't need a lot of Direction. Once you point me in the right direction and I understand where to go and what is expected of me."
