"","id","gender","age_4","education","work_experience_4","ethnicity","VR_total","LN_total","MX_total","R3D_total","g_total","H_self","E_self","X_self","A_self","C_self","O_self","H_observer","E_observer","X_observer","A_observer","C_observer","O_observer","g_H_observer","g_E_observer","g_X_observer","g_A_observer","g_C_observer","g_O_observer","p_H_observer","p_E_observer","p_X_observer","p_A_observer","p_C_observer","p_O_observer"
"259","606a3cf263a18869ac8ee0ed",2,57.3,4,32.7,1,7,3,1,0,11,3.0625,2.5625,4.125,2.9375,3.875,3.6875,3.296875,3.21875,3.765625,3.140625,3.178125,3.259375,3.25,3.3625,3.7875,3.53125,3.1625,2.99375,3.61875,3.15,3.725,2.975,3.2375,3.35
"260","606be72bace337114c3765ba",2,57.5,4,34.4,2,8,2,1,0,11,4.8125,2.5,4.75,4.5,4.6875,4.125,3.35,3.178125,4.34375,3.921875,3.509375,3.221875,3.5125,3.48125,4.41875,4.28125,3.7375,3.13125,3.675,2.86875,4.3625,3.95,3.56875,3.3125
"261","607226ef2df05dd596a390f2",2,41.5,3,18.9,1,15,3,4,2,24,4.1875,3.5,3.75,3.6875,4.3125,4.1875,3.4125,3.1125,3.615625,3.7,3.584375,3.425,3.575,3.4625,3.175,4.06875,3.40625,3.70625,3.95625,3,3.8,3.65,3.89375,3.23125
"262","607cb8d1644bc7d3d41dfbc6",2,39.5,5,20.9,1,12,3,2,1,18,3.8125,2.9375,3.6875,3.1875,3.9375,2.5,3.265625,3.234375,3.31875,3.075,3.671875,3.11875,3.40625,3.54375,3.3125,2.875,4.3375,3.1875,3.16875,3.0125,3.275,3.33125,3.125,3.125
"263","607f7f18d84d010ea2cd8664",2,23.4,2,9.5,2,10,0,3,0,13,4.125,4.25,3.375,2.9375,4.875,4.3125,3.44375,3.603125,3.003125,3.58125,3.6125,3.1125,3.84375,3.775,2.65625,3.38125,3.66875,2.75,3.36875,3.50625,3.04375,3.93125,3.69375,3.30625
"264","60885d559ca52f07dd234260",1,50.4,4,35,1,9,2,2,0,13,3.6875,2.625,3.5,1.25,3.9375,2.5,3.153125,2.909375,3.640625,2.996875,3.603125,2.896875,3.60625,3.3875,3.075,3.53125,3.39375,2.4375,3.575,2.7125,4.33125,2.65625,3.825,3.04375
"265","60885e3577b7ef42c2c73aa9",1,38.6,5,15.2,1,13,1,1,3,18,3,3.1875,3.125,3.1875,3.9375,4,3.3,2.946875,3.25,3.690625,3.45,3.290625,3.63125,2.6,2.8375,3.9375,3.78125,3.525,3.525,3.075,3.5125,3.74375,3.36875,3.1875
"266","608f377a1d065fa7240de113",1,27,4,6.3,6,15,2,2,0,19,3.5,3.125,3,3.3125,4.0625,3.8125,3.228125,3.090625,2.7875,3.584375,3.465625,3.246875,3.7375,3.15,2.38125,3.63125,3.6375,3.30625,3.24375,2.93125,3.03125,3.63125,3.55,3.2625
"267","60906c79f8cfd718d6dcb3df",1,34,3,6.5,2,4,4,2,0,10,4.6875,3.6875,3,3.625,4.6875,3.875,3.35625,3.084375,2.509375,3.36875,3.434375,3.06875,3.5375,3.0875,2.325,3.6375,3.39375,3.01875,3.575,3.0375,2.375,3.31875,3.54375,3.0375
"268","60960a29d02b9ada38f583b5",1,20,2,1,1,8,0,0,0,8,3.5625,3.25,3.125,3.375,3.91666666666667,3.875,3.2,2.978125,3.103125,3.46875,3.303125,3.2375,3.2125,2.55625,3.34375,3.2875,3.20625,3.4875,3.475,3.0875,2.89375,3.63125,3.15625,3.1375
"269","609f228c91118f1242805f43",2,53,3,37,1,13,2,1,2,18,3.375,3.5,2.0625,2.75,3.75,4,3.3375,3.025,2.971875,3.26875,3.515625,3.1,3,3,3,3,3.125,3.05,4.025,2.95,2.89375,3.625,4.0125,3.14375
"270","60a2fae17fe95f27ca52e424",2,21,3,5.2,2,6,0,2,0,8,3.5,3.6875,3.875,3.0625,4.125,3.6875,3.121875,3.21875,3.153125,3.4125,3.1875,3.071875,3.05625,3.11875,3.69375,3.25625,3.3375,2.85,3.13125,3.29375,2.60625,3.6375,2.89375,3.1875
"271","60a30f9cd72ab8c6198d1bf6",1,40,3,22,1,13,4,3,2,22,4.5625,3.9375,2.75,2.625,4.75,4.375,3.621875,3.215625,3.190625,3.446875,3.796875,3.503125,3.65,3.025,3.46875,3.36875,4.11875,3.98125,4.0125,3.0875,2.9625,3.65625,3.65625,3.025
"272","60a56378aa5f55ddac516adc",2,39,5,23,1,12,3,4,1,20,3.75,3.75,3.75,3.4375,3.625,4.25,3.3875,3.36875,3.0125,3.60625,3.365625,3.59375,3.71875,3.60625,2.59375,3.7625,3.875,3.95625,3.425,3,3.075,3.55,2.825,3.1
"273","60a6c78720fb46c16a21ab1e",2,27,4,6.1,8,14,4,3,1,22,3.75,3.375,1.3125,3.125,2.875,2.3125,3.29375,3.478125,2.5125,3.640625,3.340625,3.015625,3.3875,3.86875,1.91875,3.64375,3.61875,3.15625,3.23125,2.9625,2.6375,3.725,3.2625,3.14375
"274","60abdc82ec2d1e548b986424",1,60.2,5,40,1,11,2,2,1,16,3.8125,2.875,4.25,3.4375,4.1875,4.1875,3.03125,2.96875,3.50625,3.584375,3.415625,3.55,3.03125,2.7125,3.79375,3.50625,3.65,3.74375,3.4625,3.06875,3.40625,3.86875,3.25,3.475
"275","60aee0858e96f753f593b729",2,26,3,6,6,12,3,4,3,22,4.375,3.9375,3.1875,3.375,4.375,3.875,3.409375,3.28125,3.05,3.790625,3.30625,2.9875,3.4,3.56875,2.65625,4.03125,3.3125,2.9125,3.50625,3.05,3.325,3.5,3.31875,3.0375
"276","60b3e6ad448226548d21fc4d",2,52.4,4,24.5,1,11,4,3,2,20,3.6875,4.125,2.875,2.375,3.9375,4.5,3.396875,3.175,3.1875,3.628125,3.740625,3.571875,3.7625,3.2,2.6625,3.83125,4.1375,3.66875,3.4875,3.09375,3.4375,3.71875,3.6625,3.55625
"277","60b4a8a01d08a9bfb5f1e408",3,25.1,3,8.9,1,4,1,0,1,6,1.5625,1.875,3.3125,3.75,2.8125,3.4375,2.721875,2.765625,2.659375,3.1375,2.653125,3.46875,2.7625,2.3125,2.8375,3.00625,3.28125,3.81875,2.84375,2.9125,2.41875,3.21875,2.5625,3.35
"278","60b63b1f1d8a6fc4d72d5328",2,56,2,36.2,1,7,1,0,0,8,4.625,2.8125,4.5625,4.375,4.3125,4.5625,3.534375,3.325,2.915625,4.0875,3.446875,3.04375,3.55,3.6625,2.53125,4.2375,3.33125,2.9125,4.1125,3.125,2.9875,4.40625,3.59375,3.16875
"279","60b8e59ef963cd7c6989cd37",2,36.5,3,6,1,13,1,3,2,19,3.75,4.3125,1.375,3.125,3.3125,4,3.378125,3.471875,2.75,3.9125,3.23125,3.356875,3.25,3.7375,2.69375,4.3125,3.275,3.59375,3.625,3.35,2.58125,3.7875,3.29375,3.19625
"280","60bfd72cbf383d740b0d9b00",2,22.8,3,6.1,1,11,1,1,0,13,3.1875,3.75,3.6875,3.125,2.875,4.0625,3.221875,3.15,3.071875,3.615625,3.134375,3.05625,3.25,3.26875,3.55625,3.7,2.84375,2.88125,3.33125,3.075,2.5625,3.78125,3.325,3.11875
"281","60c10acc73ff7d406c3d940d",1,39.5,5,17.5,1,15,1,1,3,20,3.9375,3.375,1.875,3.8125,4.0625,3.375,3.234375,2.984375,2.9375,3.69375,3.6,3.375,3.625,2.9875,2.2875,3.9375,3.75,3.4125,3.44375,2.8,3.11875,3.5625,3.60625,3.39375
"282","60c12fe6ca8c4aa6d0185190",1,38.6,4,16,2,11,2,3,2,18,2.8125,2.625,3.1875,3.375,2.9375,3.0625,3.27395833333333,3.46875,2.77395833333333,3.4375,3.515625,2.94479166666667,3.5625,3.03125,2.375,3.9,4.16875,2.775,3.0375,3.6375,2.7875,3.15,3.125,3
"283","60c433a4f78e97b5ef1ce71b",2,46.8,4,26,1,11,3,3,0,17,4.125,3,4.25,3.5,4.3125,3.8125,3.1875,3.16875,3.540625,3.58125,3.990625,3.359375,3.39375,3.175,3.625,3.68125,4.175,3.2125,3.0875,3.0125,3.425,3.68125,4.2125,3.5625
"284","60c90880a1658fe3dd81094d",1,51,5,30.2,1,12,3,4,2,21,4.5625,2.25,3.75,3.75,4.3125,3.6875,3.23125,3.0625,3.13125,3.61875,3.5375,3.0853125,3.19375,3.08125,3.35,3.5375,3.2875,2.91875,3.51875,2.9125,3.01875,3.8,3.69375,3.17875
"285","60ca70f0bb3fef9c094682eb",2,58,3,35,1,7,1,1,0,9,4.375,3.25,2.3125,2.6875,3.625,3.75,3.253125,3.5375,2.928125,2.90625,3.1,3.096875,3.53125,2.825,3.11875,3.325,3.6875,3.05,3.5,3.725,2.5,2.425,2.4,3
"286","60ca933bf8c977b730f77adb",2,31.2,4,14.5,8,15,2,4,0,21,3.0625,3.4375,2.8125,2.375,4.0625,3.9375,3.18125,3.134375,2.79375,2.990625,3.53125,3.175,3.19375,2.675,2.73125,3.35625,3.925,3.55,3.725,3.45,2.64375,2.85,3.3,2.9125
"287","60d2988d4612ecd49bc76539",2,25.9,4,3.5,1,14,3,1,0,18,3.4375,4.5625,3.125,3,3.0625,4.1875,3.2,3.5,3.2375,3.63125,3.525,3.30625,3.2875,3.73125,3.40625,3.78125,3.425,3.5875,3.0125,3.38125,2.9,3.58125,3.58125,3.125
"288","60d2d061fd054556769ca306",1,19.9,3,0,2,8,1,2,0,11,3,2.8125,4.1875,3.0625,3.4375,3.1875,3.33125,2.9,3.440625,3.171875,2.85625,2.9875,3.3375,3.18125,3.54375,3.7625,3.0625,2.525,3.85625,2.73125,3.34375,2.775,2.50625,3.28125
"289","60d64ec5cf4d757686ac4f14",1,20,3,1,6,12,3,4,1,20,3,3.125,2.4375,3.3125,2.9375,3.125,3.0375,3.15625,3.05,3.4375,3.425,3.33125,3.3625,3.11875,2.4625,3.48125,4.00625,3.8125,3.23125,3.20625,3.25625,3.525,3.33125,3.2
"290","60d7416aaa24206365b46806",2,22,4,6.4,1,11,2,3,0,16,3.9375,3.9375,3.3125,1.8125,3.8125,3.375,3.4125,3.471875,3.5875,3.371875,3.675,3.321875,3.41875,3.84375,3.43125,3.83125,4.1375,3.4625,3.725,3.1375,3.81875,3.45625,3.44375,3.275
"291","60d88604c5043e278f740608",1,46.2,4,25,2,12,4,4,0,20,4,2.5625,2.5625,2.3125,4.3125,3.75,3.15,3.015625,3.171875,3.121875,3.140625,3.146875,3.28125,2.60625,3.0375,3.1125,3.41875,3.3125,3.0875,2.8625,3.24375,3.1125,3.00625,3.04375
"292","60d905d968d5d28e18ee58a1",2,33,2,15,1,8,2,1,0,11,3.5,3.5,1.5625,2.8125,3.625,3.3125,3.23125,3.46875,2.759375,3.103125,3.41875,2.9,3.3125,3.15625,2.5625,3.70625,3.20625,2.6375,3.3,3.65625,2.7,2.95,3.63125,2.94375
"293","60de50896b0ce86b84a2ee24",2,45.7,2,26,1,10,4,3,2,19,3.875,4.25,3,3,3.75,4,3.365625,3.303125,3.271875,3.71875,3.521875,3.41875,3.65625,3.50625,2.61875,3.68125,4.0625,3.65625,3.43125,3.04375,3.63125,3.98125,3.225,3.20625
"294","60dfa0f80964725cfdab1685",1,61,3,42,1,5,2,0,0,7,4.1875,2.625,1.5,3.0625,4.5,4.375,2.753125,2.978125,2.0375,2.55625,3.196875,2.921875,3.29375,2.96875,2.28125,3.475,3.19375,2.70625,2.325,2.48125,1.59375,2.24375,3.075,3.0625
"295","60e1d5f866e681d7e33fd01c",3,39.8,3,26.5,1,12,2,0,0,14,4.375,3.375,2.875,3.5625,4.375,4.875,3.25,3.15,2.85416666666667,3.17083333333333,3.65416666666667,3.6125,3.3875,3.3625,2.7375,3.575,3.8375,3.4125,3.075,2.8375,2.9125,2.6125,3.5625,3.7
"296","60e9031f16bbe7da0089ea25",1,22.5,3,4.2,6,11,1,0,2,14,4.75,2.9375,3.3125,3.375,3.6875,4.25,3.471875,3.10625,2.9,3.590625,3.009375,3.065625,3.36875,2.93125,2.93125,4,3.6125,3.0875,4.125,3.15,2.65,3.50625,2.60625,3.1
"297","60e9fd1a1cf5a614d25fb185",2,28,3,8,1,12,3,0,0,15,5,4.875,2.25,4.3125,4.8125,4.8125,3.409375,3.409375,3.059375,3.75625,3.8625,3.015625,3.1875,3.56875,3.04375,3.9125,3.98125,2.89375,3.64375,3.39375,2.86875,3.95625,3.8,3.09375
"298","60eb70ffed340b865e2849d1",1,50,5,31,1,10,2,1,0,13,4.375,3.125,4.5625,3.6875,4.375,4.375,3.309375,2.8625,3,3.4625,3.69375,3.05,3.1875,2.73125,2.88125,3.15625,3.675,3.03125,3.71875,2.73125,2.8875,3.68125,3.64375,3
"299","60ef2700e476748689a999f7",2,31.1,3,13.2,1,13,2,2,0,17,4.0625,3.9375,3.6875,4.1875,3.5625,4.375,3.21875,3.14375,3.16875,3.371875,3.3625,3.253125,2.6375,3.25625,2.6375,3.0625,2.775,3.50625,3.85625,2.89375,3.74375,3.68125,3.9375,3.2
"300","60f1ddf2ba77ba7c771c936c",2,32.7,5,10.7,1,13,3,2,2,20,3.6875,3.8125,3.75,3.0625,4.0625,4.6875,3.503125,3.190625,3.684375,3.559375,3.525,3.253125,3.6375,3.275,3.95,3.59375,3.95,3.475,3.85,3.08125,3.575,3.91875,3.3875,3.26875
"301","60f31196cf392939a843ab34",3,27,4,1,2,6,0,2,0,8,3.125,3.4375,3.3125,3.8125,3.375,4.375,3.271875,3.228125,2.925,3.53125,3.446875,3.49375,3.48125,3.03125,2.975,3.68125,3.8125,3.575,3.14375,3.36875,2.6625,3.45,3.25625,3.58125
"302","60f4e3ab507bbb123f866e88",2,24.1,4,4.1,2,6,0,1,1,8,3.1875,3.625,3.8125,3.5,3.9375,3.75,3.121875,3.10625,2.7,3.25,3.6125,3.075,3.40625,2.9625,2.11875,3.9625,3.875,2.975,3.1625,3.25,2.78125,2.95625,3.475,3.18125
"303","60f838095603e27ca51820a7",1,65.1,4,42,1,11,1,1,2,15,3.0625,2.0625,3.6875,3.5625,3.875,4.25,3.27291666666667,2.76770833333333,2.92604166666667,3.16666666666667,3.31875,3.21875,3.24166666666667,2.24166666666667,2.26666666666667,2.93333333333333,3.55,3.15833333333333,4.025,2.79375,3.24375,3.25625,3.2,3.23125
"304","60faefcf667e07570bed9dcb",1,56.9,3,17.5,1,12,1,3,1,17,4.3125,4,2.25,3.0625,3.5625,4.375,3.00416666666667,2.740625,2.68333333333333,3.396875,3.7625,3.234375,3.28333333333333,2.09166666666667,2.16666666666667,3.5,3.93333333333333,3.50833333333333,3.18125,2.98125,2.8625,3.40625,3.71875,3.04375
"305","60fc9ce95a59b3400b38e2a7",2,22.7,2,2,1,7,1,2,0,10,3.4375,4.25,3,2.125,4.1875,4.125,3.2625,3.371875,3.040625,3.540625,3.76875,3.25,3.4375,3.53125,3.05,3.9875,4.1125,3.4,3.2125,3.375,2.975,3.375,3.5875,3.25
"306","60fccc84440f8e8c82ca0288",2,21,2,0,1,15,3,2,1,21,4.375,3.3125,4.3125,3.875,4.0625,3.6875,3.253125,3.046875,3.5,3.6375,3.59375,3.43125,3.325,3.01875,3.325,3.3125,3.55625,3.80625,3.78125,2.8875,3.80625,4.00625,3.66875,3.3125
"307","60fcd954f5ff1656599b53c9",1,37,3,15,2,9,1,1,0,11,3.75,3.75,3.8125,3.5,4.5,4.5,2.946875,2.928125,3.003125,2.99166666666667,2.98020833333333,2.80208333333333,2.725,2.6,3.15625,3.14375,2.80625,2.275,2.975,3,2.76666666666667,2.55,3.16666666666667,2.96666666666667
"308","60fcde9a850ce7f67fd9ee5a",2,27,4,8.5,1,13,1,1,0,15,3.8125,4,2,2.6875,3.4375,3.5625,3.175,3.26875,3.228125,3.734375,3.26875,3.05,3.39375,3.56875,3.19375,3.83125,3.5625,3.0375,3.23125,3.0875,3.11875,3.475,3.0125,3.04375
"309","60fd0c7f3feef315172385cf",2,37.1,5,21.1,1,6,0,2,0,8,2.875,3.625,2.875,2.875,4.0625,2.5,3.084375,3.809375,2.5375,3.1,3.609375,2.925,3.1875,3.95625,2.2875,3.2125,3.65625,2.60625,2.54375,3.41875,2.36875,3.2875,3.5875,2.96875
"310","60fd5824d314436829b64e0a",2,22,5,4,1,12,0,4,3,19,2.5625,3.8125,4.9375,2.25,4.3125,4.25,3.48125,3.365625,3.615625,3.834375,3.2875,3.46875,3.375,3.6375,4.075,3.85,3.01875,3.7625,4.0125,3.4,3.35625,4.05,3.4,3.41875
"311","60fd6c8ebd0c3ae3dd0eb2ac",2,37,5,18,1,14,3,2,0,19,3.625,3.875,3.1875,3.5,4,3.9375,3.253125,3.346875,3.346875,3.51875,3.58125,3.0625,3.65625,3.6625,3.40625,4.05625,3.7375,2.89375,2.91875,3.15,3.40625,3.36875,3.6375,3.2
"312","60fde4a578cf2748430c899c",2,25.3,4,3.9,1,10,0,1,3,14,3.125,2.75,2.9375,3.125,3.25,2.875,3.315625,3.303125,3.384375,3.803125,3.446875,3.271875,3.45625,3.6375,3.24375,3.91875,3.375,3.40625,3.5125,3.0625,3.36875,4,3.64375,3.20625
"313","60fdf16ab2af77d34e4014b5",2,23.8,4,0.5,1,11,2,2,0,15,3.0625,3.9375,4.0625,2.9375,4.625,3.75,3.40625,3.30625,3.33125,3.31875,3.315625,3.221875,3.10625,3.1,3.225,3.3875,3.3375,3.2625,3.8875,3.54375,3.025,3.30625,3.63125,3.30625
"314","60fec84524bd8a640ec1bfb9",2,21,3,6,1,9,0,1,1,11,2.5625,3.1875,3.625,2.0625,3.6875,3.5625,3.115625,3.059375,3.15,3.21875,3.290625,3.2375,3.2125,3.05625,3.08125,2.725,3.31875,3.1625,3.24375,2.9125,3.11875,3.625,3.14375,3.25
"315","60fee0ff7ad35c6bfa536947",2,22.6,3,1.1,1,15,3,1,3,22,3.5625,3.375,3.4375,2.6875,3.875,4.375,2.98125,3.14375,3.61875,3.475,3.45625,3.446875,3.35,3.20625,3.80625,3.725,4.1625,3.91875,2.9375,3.2,3.75625,3.3125,3.1125,3.25625
"316","60ff10899697dd7bdbdac10f",2,23,4,5,1,12,3,0,2,17,4.0625,3.9375,2.75,3.75,3.875,3.5,3.253125,3.025,3.028125,3.403125,3.671875,3.371875,3.2,2.78125,2.9375,3.18125,3.8875,3.775,3.43125,3.01875,3.11875,3.525,3.475,3.20625
"317","60ff143e987163faf9bf15d6",1,22.1,4,6,1,12,0,1,0,13,3.875,3.75,2.9375,3.4375,3.6875,3.5,3.346875,3.0625,3.271875,3.628125,3.421875,3.184375,3.16875,3.1875,3.66875,3.80625,3.08125,3.1,3.8875,2.88125,3.04375,3.625,3.76875,3.2875
"318","60ff1e2a6e2955fdf4315335",2,29.7,5,15,1,10,3,1,0,14,3.75,3.5,4.1875,3.3125,3.625,3.9375,3.290625,2.965625,3.53125,3.115625,3.1875,3.271875,2.8,2.8,3.13125,2.53125,3.1875,3.45625,4.225,2.74375,3.7875,3.775,3.1375,3.325
"319","60ff2984c0a808c7d7cf8548",2,22.1,2,2,2,7,0,0,0,7,3.5,3.6875,3.5625,3.4375,3.9375,3.6875,3.065625,3.040625,2.571875,3.290625,2.921875,2.95,3.1,2.925,2.7,3.81875,3,2.9625,3.0375,2.84375,2.53125,2.99375,3.05,3.01875
"320","60ff4b84b52195c0b11131dd",2,30.1,5,7.1,1,11,0,1,0,12,3.125,3,3.5625,3.75,4.5,2.9375,3.121875,2.978125,3.121875,3.48125,3.765625,3.2125,3.85625,3.15625,3.40625,3.81875,3.8125,3.3875,2.7875,2.8,3.01875,3.24375,3.75,3.0375
"321","60ff5715ebf2da91a8472115",3,27,4,7,6,9,1,4,0,14,2.8125,3.75,2.625,2.875,3.375,3.5625,3.04583333333333,3.09166666666667,3.0625,3.55833333333333,3.25,3.57083333333333,2.54166666666667,3.06666666666667,3.56666666666667,3.28333333333333,2.9,3.50833333333333,3.3875,2.975,2.625,3.475,3.525,3.475
"322","60ff5a85c957076686176e22",2,31.1,5,10.4,1,13,3,3,0,19,3.75,3.0625,3.8125,4.125,3.6875,2.6875,3.365625,3.165625,3.75,3.421875,3.971875,3.275,3.525,2.94375,4.2375,2.925,4.29375,3.6,3.50625,3.20625,3.51875,3.8625,3.89375,3.20625
"323","60ff7e913a2ea98fff1d0cf3",2,20,2,4,1,14,0,3,0,17,3.5625,3.125,2.9375,2.5,4,3.5625,3.23125,3.465625,3.15625,3.496875,3.51875,3.2,3.6,3.71875,3.375,4.0375,3.4875,3.55625,2.8875,3.18125,2.86875,3.10625,3.50625,3.025
"324","61005a9bfd2f14f18ef7ec7d",1,25.1,4,3.1,1,13,2,2,0,17,2.875,1.9375,3.3125,3.4375,3.4375,3.3125,3.0625,2.9,3.20625,3.628125,3.6375,3.171875,3.59375,2.925,3.74375,3.71875,3.59375,3.425,3.05,2.81875,2.9875,3.53125,3.83125,2.91875
"325","610075fa5484c42a0afefc8c",2,20,3,5.5,2,6,0,3,0,9,1.9375,3.75,2.5625,2.375,2.3125,3.4375,3.465625,2.99375,3.4375,3.115625,3.528125,3.390625,3.7625,3.05,3.9,2.68125,3.74375,3.93125,3.84375,2.8875,3.1125,3.3875,3.41875,3.125
"326","6100b4e5864c376c3f4d8f5a",2,22.7,4,7,1,10,2,2,1,15,3.0625,3.75,2.625,3.125,2.5625,3.4375,3.465625,3.46875,3.365625,3.665625,3.421875,3.621875,3.70625,3.31875,3.61875,3.84375,3.1875,4.08125,3.425,3.44375,3.125,3.39375,3.61875,3.3125
"327","6100bb2660955ead768c8fcf",2,40.5,6,14,1,14,3,4,3,24,2.6875,3.375,3.8125,3.5,2.9375,3.625,3.23125,3.4,3.715625,3.38125,3.015625,2.98125,3.65,3.4375,3.9375,3.80625,3.525,3,3.0125,3.0875,3.7,2.94375,2.64375,3.08125
"328","6101caab1315f0a3159be863",2,28.7,4,7,1,8,1,4,0,13,3.9375,3.875,2.6875,3.0625,2.8125,2.75,3.11666666666667,3.35208333333333,3.08854166666667,3.31979166666667,3.35520833333333,3.09166666666667,3.25,3.29375,3.7625,3.45,3.2625,3.5,2.9375,3.4375,2.6875,3.05,3.35,2.9375
"329","6102c2bafd71006cf4fcbd67",2,27,4,10.1,1,5,0,3,0,8,2.75,4.4375,3.125,2.6875,2.6875,3.125,2.965625,3.240625,3.628125,3.49375,3.4125,3.103125,2.7,3.43125,3.975,3.39375,3.7375,3.3625,2.95625,3.05625,3.4125,3.34375,3.1,3.01875
"330","6102c837758ab633b284bd56",2,21.3,3,5,2,11,1,2,0,14,3.4375,3.5,3.04166666666667,3.0625,3.4375,3.625,3.3375,3.221875,3.490625,3.68125,3.415625,3.315625,3.44375,3.4625,4.0625,4.01875,3.94375,3.75,3.725,3.1125,3.03125,3.625,3.01875,3.09375
"331","6102f78ac1791768db58ed54",2,23.2,3,8,1,12,2,1,0,15,3.25,3.5625,2.8125,2.5625,2.6875,4.125,3.221875,3.175,3.19375,3.384375,2.915625,3.575,3.6,3.6125,3.45625,3.93125,2.55625,4.10625,3.2125,3.16875,2.88125,3.09375,2.98125,3.39375
"332","6103109323a58bbf26662ce0",3,20.5,2,6,1,11,0,2,0,13,3.5,4.125,2.375,2.875,3.6875,4.5,3.315625,3.375,3.36875,3.028125,3.11875,3.38125,3.6375,3.63125,3.10625,3.11875,2.90625,3.83125,2.875,3,3.05,3,3.25,3
"333","61031cd5bd9b63f1cc2edd7e",2,22,4,6,1,13,3,2,0,18,2.75,4.125,3,1.9375,3.4375,3.75,3.40625,3.36875,3.321875,3.3,2.971875,3.6,3.8125,3.53125,3.58125,3.9,2.9,3.95,3.74375,3.16875,3.28125,3.03125,3.2,3.38125
"334","6104b1c50f6057c1d8a6e3a6",2,27,5,6.8,1,11,2,1,0,14,4.25,3.5625,2.75,3.625,3.5625,4.4375,3.04375,3.121875,2.91875,3.553125,2.834375,3.803125,3.14375,2.9375,2.73125,3.60625,2.60625,4.2125,2.88125,3.0375,2.78125,3.325,2.9875,3.575
"335","6104b2ecc49663d91f01bfae",2,25.2,4,4,2,9,3,1,0,13,4.5625,3.875,2.3125,2.9375,1.6875,2.75,3.00625,3.03125,3.43125,3.2125,3.68125,3.365625,2.81875,2.8,3.65625,3.2,4.25625,3.88125,3.0375,3.025,3.13125,2.775,3.2125,2.98125
"336","610508c09d61c098f072605b",2,25.1,3,1.1,1,7,1,2,0,10,3.4375,3.75,2.125,3.1875,4.125,4.375,2.709375,3.15,3.390625,3.1125,3.83125,3.321875,2.19375,2.80625,3.26875,2.7625,4.10625,3.55,2.6375,3.025,3.45625,3.36875,3.88125,3.2125
"337","6105619fd55674bb2c2f0f74",2,25.6,2,6.6,1,5,3,2,0,10,2.625,3.4375,4.0625,3.125,3.25,3.875,3.0125,3.14583333333333,2.03333333333333,3.02083333333333,2.89166666666667,2.7875,3,2.8,1.65,3,3,3.0375,2.88333333333333,3.06666666666667,2.25,3.025,2.75,2.875
"338","610759f2e41f422b6dad0d6e",2,25.8,4,3.3,1,10,0,4,0,14,3.375,3.75,3,3.0625,3.3125,2.9375,3.484375,3.440625,3.534375,3.625,3.553125,3.246875,3.7,3.43125,3.35625,3.8625,3.7875,3.425,3.6625,3.4125,3.5625,3.45625,3.48125,3.24375
"339","61082b4346fa6b2ad1f6a8d8",3,25.1,5,6,1,12,3,4,1,20,3.4375,3.6875,3.1875,3.0625,3.6875,3.875,3.825,3.584375,4.00625,3.6,3.384375,3.90625,3.875,3.74375,4.35625,3.90625,3.3375,4.40625,4.39375,3.45,3.65625,3.55625,3.075,3.41875
"340","6108b3ff82db698c577e6165",3,21.4,3,4,1,12,3,4,2,21,4.25,3.8125,4.0625,3.6875,4,4.625,3.42916666666667,3.3375,3.33958333333333,3.67916666666667,3.31875,3.96041666666667,3.575,3.4,3.675,4,3.55,4.675,3.4625,3.35,3.2,3.6125,3.2625,3.425
"341","6109649dbb35090e6179a6c8",2,25.1,7,6,1,6,0,0,0,6,4,4.625,2.25,2.25,4,4.125,3.065625,3.10625,3.26875,3.346875,3.58125,2.953125,2.74375,3.06875,3.55625,3.29375,3.68125,3.0375,2.99375,3.11875,2.95625,3.175,3.43125,2.9
"342","6109adc9ecd0420ded4d9b2b",2,24.6,4,0,1,9,0,4,0,13,4.5625,3.25,4.125,4.125,4.3125,3.125,3.225,3.228125,3.4,3.1625,3.86875,2.7375,2.30625,2.91875,3.00625,2.64375,3.70625,2.3125,4.05625,3.18125,3.51875,3.25625,4,2.95
"343","6109ced9183e69e8ba12c15f",2,19,3,3,1,12,0,3,0,15,3.875,3.75,3.5,3.6875,4,3.3125,3.334375,3.15625,3.396875,3.4,3.4125,3.553125,3.3375,2.85,3.79375,3.375,3.225,4.11875,3.6875,3.25625,3.1125,3.50625,3.83125,3.23125
"344","610ad21c0586bfb21376e859",2,31,3,10.9,1,11,3,4,0,18,4,2.9375,3.1875,3.25,4.1875,4.125,3.121875,3.496875,2.734375,3.21875,3.23125,3.1375,3.01875,3.7,2.96875,3.0375,2.71875,3.6125,2.93125,3.36875,2.6,3.3125,3.4875,2.90625
"345","610ae6d0823d797a7fd61f39",2,20.5,3,7,1,7,1,0,0,8,4.125,3,2.375,3.1875,3.75,3.8125,3.36875,3.209375,2.728125,3.459375,3.321875,3.13125,3.2875,3.2125,2.53125,3.7,3.25,3.5125,3.80625,3.30625,2.83125,3.5125,3.65625,3.1125
"346","610cd0b96470d70ab18955fa",2,22,2,1,8,11,3,3,0,17,4.6875,4.0625,3.625,4.125,3.9375,3.375,3.359375,3.378125,2.771875,3.284375,3.228125,3.0375,3.41875,3.66875,2.525,3.44375,3.45,3.35625,3.48125,3.18125,2.73125,3.025,3.0625,2.8875
